zip,state_id,state_name
55902,MN,Minnesota
55904,MN,Minnesota
55905,MN,Minnesota
55906,MN,Minnesota
55909,MN,Minnesota
55910,MN,Minnesota
55912,MN,Minnesota
55917,MN,Minnesota
55918,MN,Minnesota
55919,MN,Minnesota
55920,MN,Minnesota
55921,MN,Minnesota
55922,MN,Minnesota
55923,MN,Minnesota
55924,MN,Minnesota
55925,MN,Minnesota
55926,MN,Minnesota
55927,MN,Minnesota
55929,MN,Minnesota
55931,MN,Minnesota
55932,MN,Minnesota
55933,MN,Minnesota
55934,MN,Minnesota
55935,MN,Minnesota
55936,MN,Minnesota
55939,MN,Minnesota
55940,MN,Minnesota
55941,MN,Minnesota
55943,MN,Minnesota
55944,MN,Minnesota
55945,MN,Minnesota
55946,MN,Minnesota
55947,MN,Minnesota
55949,MN,Minnesota
55950,MN,Minnesota
55951,MN,Minnesota
55952,MN,Minnesota
55953,MN,Minnesota
55954,MN,Minnesota
55955,MN,Minnesota
55956,MN,Minnesota
55957,MN,Minnesota
55959,MN,Minnesota
55960,MN,Minnesota
55961,MN,Minnesota
55962,MN,Minnesota
55963,MN,Minnesota
55964,MN,Minnesota
55965,MN,Minnesota
55967,MN,Minnesota
55968,MN,Minnesota
55969,MN,Minnesota
55970,MN,Minnesota
55971,MN,Minnesota
55972,MN,Minnesota
55973,MN,Minnesota
55974,MN,Minnesota
55975,MN,Minnesota
55976,MN,Minnesota
55977,MN,Minnesota
55979,MN,Minnesota
55981,MN,Minnesota
55982,MN,Minnesota
55983,MN,Minnesota
55985,MN,Minnesota
55987,MN,Minnesota
55990,MN,Minnesota
55991,MN,Minnesota
55992,MN,Minnesota
56001,MN,Minnesota
56003,MN,Minnesota
56007,MN,Minnesota
56009,MN,Minnesota
56010,MN,Minnesota
56011,MN,Minnesota
56013,MN,Minnesota
56014,MN,Minnesota
56016,MN,Minnesota
56017,MN,Minnesota
56019,MN,Minnesota
56020,MN,Minnesota
56021,MN,Minnesota
56022,MN,Minnesota
56023,MN,Minnesota
56024,MN,Minnesota
56025,MN,Minnesota
56026,MN,Minnesota
56027,MN,Minnesota
56028,MN,Minnesota
56029,MN,Minnesota
56031,MN,Minnesota
56032,MN,Minnesota
56033,MN,Minnesota
56034,MN,Minnesota
56035,MN,Minnesota
56036,MN,Minnesota
56037,MN,Minnesota
56039,MN,Minnesota
56041,MN,Minnesota
56042,MN,Minnesota
56043,MN,Minnesota
56044,MN,Minnesota
56045,MN,Minnesota
56046,MN,Minnesota
56047,MN,Minnesota
56048,MN,Minnesota
56050,MN,Minnesota
56051,MN,Minnesota
56052,MN,Minnesota
56054,MN,Minnesota
56055,MN,Minnesota
56056,MN,Minnesota
56057,MN,Minnesota
56058,MN,Minnesota
56060,MN,Minnesota
56062,MN,Minnesota
56063,MN,Minnesota
56065,MN,Minnesota
56068,MN,Minnesota
56069,MN,Minnesota
56071,MN,Minnesota
56072,MN,Minnesota
56073,MN,Minnesota
56074,MN,Minnesota
56075,MN,Minnesota
56078,MN,Minnesota
56080,MN,Minnesota
56081,MN,Minnesota
56082,MN,Minnesota
56083,MN,Minnesota
56085,MN,Minnesota
56087,MN,Minnesota
56088,MN,Minnesota
56089,MN,Minnesota
56090,MN,Minnesota
56091,MN,Minnesota
56093,MN,Minnesota
56096,MN,Minnesota
56097,MN,Minnesota
56098,MN,Minnesota
56101,MN,Minnesota
56110,MN,Minnesota
56111,MN,Minnesota
56113,MN,Minnesota
56114,MN,Minnesota
56115,MN,Minnesota
56116,MN,Minnesota
56117,MN,Minnesota
56118,MN,Minnesota
56119,MN,Minnesota
56120,MN,Minnesota
56121,MN,Minnesota
56122,MN,Minnesota
56123,MN,Minnesota
56125,MN,Minnesota
56127,MN,Minnesota
56128,MN,Minnesota
56129,MN,Minnesota
56131,MN,Minnesota
56132,MN,Minnesota
56134,MN,Minnesota
56136,MN,Minnesota
56137,MN,Minnesota
56138,MN,Minnesota
56139,MN,Minnesota
56140,MN,Minnesota
56141,MN,Minnesota
56142,MN,Minnesota
56143,MN,Minnesota
56144,MN,Minnesota
56145,MN,Minnesota
56146,MN,Minnesota
56147,MN,Minnesota
56149,MN,Minnesota
56150,MN,Minnesota
56151,MN,Minnesota
56152,MN,Minnesota
56153,MN,Minnesota
56155,MN,Minnesota
56156,MN,Minnesota
56157,MN,Minnesota
56158,MN,Minnesota
56159,MN,Minnesota
56160,MN,Minnesota
56161,MN,Minnesota
56162,MN,Minnesota
56164,MN,Minnesota
56165,MN,Minnesota
56166,MN,Minnesota
56167,MN,Minnesota
56168,MN,Minnesota
56169,MN,Minnesota
56170,MN,Minnesota
56171,MN,Minnesota
56172,MN,Minnesota
56173,MN,Minnesota
56174,MN,Minnesota
56175,MN,Minnesota
56176,MN,Minnesota
56178,MN,Minnesota
56180,MN,Minnesota
56181,MN,Minnesota
56183,MN,Minnesota
56185,MN,Minnesota
56186,MN,Minnesota
56187,MN,Minnesota
56201,MN,Minnesota
56207,MN,Minnesota
56208,MN,Minnesota
56209,MN,Minnesota
56210,MN,Minnesota
56211,MN,Minnesota
56212,MN,Minnesota
56214,MN,Minnesota
56215,MN,Minnesota
56216,MN,Minnesota
56218,MN,Minnesota
56219,MN,Minnesota
56220,MN,Minnesota
56221,MN,Minnesota
56222,MN,Minnesota
56223,MN,Minnesota
56224,MN,Minnesota
56225,MN,Minnesota
56226,MN,Minnesota
56227,MN,Minnesota
56228,MN,Minnesota
56229,MN,Minnesota
56230,MN,Minnesota
56231,MN,Minnesota
56232,MN,Minnesota
56235,MN,Minnesota
56236,MN,Minnesota
56237,MN,Minnesota
56239,MN,Minnesota
56240,MN,Minnesota
56241,MN,Minnesota
56243,MN,Minnesota
56244,MN,Minnesota
56245,MN,Minnesota
56248,MN,Minnesota
56249,MN,Minnesota
56251,MN,Minnesota
56252,MN,Minnesota
56253,MN,Minnesota
56255,MN,Minnesota
56256,MN,Minnesota
56257,MN,Minnesota
56258,MN,Minnesota
56260,MN,Minnesota
56262,MN,Minnesota
56263,MN,Minnesota
56264,MN,Minnesota
56265,MN,Minnesota
56266,MN,Minnesota
56267,MN,Minnesota
56270,MN,Minnesota
56271,MN,Minnesota
56273,MN,Minnesota
56274,MN,Minnesota
56276,MN,Minnesota
56277,MN,Minnesota
56278,MN,Minnesota
56279,MN,Minnesota
56280,MN,Minnesota
56281,MN,Minnesota
56282,MN,Minnesota
56283,MN,Minnesota
56284,MN,Minnesota
56285,MN,Minnesota
56287,MN,Minnesota
56288,MN,Minnesota
56289,MN,Minnesota
56291,MN,Minnesota
56292,MN,Minnesota
56293,MN,Minnesota
56294,MN,Minnesota
56295,MN,Minnesota
56296,MN,Minnesota
56297,MN,Minnesota
56301,MN,Minnesota
56303,MN,Minnesota
56304,MN,Minnesota
56307,MN,Minnesota
56308,MN,Minnesota
56309,MN,Minnesota
56310,MN,Minnesota
56311,MN,Minnesota
56312,MN,Minnesota
56313,MN,Minnesota
56314,MN,Minnesota
56315,MN,Minnesota
56316,MN,Minnesota
56318,MN,Minnesota
56319,MN,Minnesota
56320,MN,Minnesota
56321,MN,Minnesota
56323,MN,Minnesota
56324,MN,Minnesota
56325,MN,Minnesota
56326,MN,Minnesota
56327,MN,Minnesota
56328,MN,Minnesota
56329,MN,Minnesota
56330,MN,Minnesota
56331,MN,Minnesota
56332,MN,Minnesota
56334,MN,Minnesota
56335,MN,Minnesota
56336,MN,Minnesota
56338,MN,Minnesota
56339,MN,Minnesota
56340,MN,Minnesota
56342,MN,Minnesota
56343,MN,Minnesota
56345,MN,Minnesota
56347,MN,Minnesota
56349,MN,Minnesota
56350,MN,Minnesota
56352,MN,Minnesota
56353,MN,Minnesota
56354,MN,Minnesota
56355,MN,Minnesota
56356,MN,Minnesota
56357,MN,Minnesota
56358,MN,Minnesota
56359,MN,Minnesota
56360,MN,Minnesota
56361,MN,Minnesota
56362,MN,Minnesota
56363,MN,Minnesota
56364,MN,Minnesota
56367,MN,Minnesota
56368,MN,Minnesota
56369,MN,Minnesota
56371,MN,Minnesota
56373,MN,Minnesota
56374,MN,Minnesota
56375,MN,Minnesota
56376,MN,Minnesota
56377,MN,Minnesota
56378,MN,Minnesota
56379,MN,Minnesota
56381,MN,Minnesota
56382,MN,Minnesota
56384,MN,Minnesota
56385,MN,Minnesota
56386,MN,Minnesota
56387,MN,Minnesota
56389,MN,Minnesota
56401,MN,Minnesota
56425,MN,Minnesota
56431,MN,Minnesota
56433,MN,Minnesota
56434,MN,Minnesota
56435,MN,Minnesota
56436,MN,Minnesota
56437,MN,Minnesota
56438,MN,Minnesota
56440,MN,Minnesota
56441,MN,Minnesota
56442,MN,Minnesota
56443,MN,Minnesota
56444,MN,Minnesota
56446,MN,Minnesota
56447,MN,Minnesota
56448,MN,Minnesota
56449,MN,Minnesota
56450,MN,Minnesota
56452,MN,Minnesota
56453,MN,Minnesota
56455,MN,Minnesota
56456,MN,Minnesota
56458,MN,Minnesota
56461,MN,Minnesota
56464,MN,Minnesota
56465,MN,Minnesota
56466,MN,Minnesota
56467,MN,Minnesota
56468,MN,Minnesota
56469,MN,Minnesota
56470,MN,Minnesota
56472,MN,Minnesota
56473,MN,Minnesota
56474,MN,Minnesota
56475,MN,Minnesota
56477,MN,Minnesota
56479,MN,Minnesota
56481,MN,Minnesota
56482,MN,Minnesota
56484,MN,Minnesota
56501,MN,Minnesota
56510,MN,Minnesota
56511,MN,Minnesota
56514,MN,Minnesota
56515,MN,Minnesota
56516,MN,Minnesota
56517,MN,Minnesota
56518,MN,Minnesota
56519,MN,Minnesota
56520,MN,Minnesota
56521,MN,Minnesota
56522,MN,Minnesota
56523,MN,Minnesota
56524,MN,Minnesota
56525,MN,Minnesota
56527,MN,Minnesota
56528,MN,Minnesota
56529,MN,Minnesota
56531,MN,Minnesota
56533,MN,Minnesota
56534,MN,Minnesota
56535,MN,Minnesota
56536,MN,Minnesota
56537,MN,Minnesota
56540,MN,Minnesota
56541,MN,Minnesota
56542,MN,Minnesota
56543,MN,Minnesota
56544,MN,Minnesota
56545,MN,Minnesota
56546,MN,Minnesota
56547,MN,Minnesota
56548,MN,Minnesota
56549,MN,Minnesota
56550,MN,Minnesota
56551,MN,Minnesota
56552,MN,Minnesota
56553,MN,Minnesota
56554,MN,Minnesota
56556,MN,Minnesota
56557,MN,Minnesota
56560,MN,Minnesota
56565,MN,Minnesota
56566,MN,Minnesota
56567,MN,Minnesota
56568,MN,Minnesota
56569,MN,Minnesota
56570,MN,Minnesota
56571,MN,Minnesota
56572,MN,Minnesota
56573,MN,Minnesota
56574,MN,Minnesota
56575,MN,Minnesota
56576,MN,Minnesota
56577,MN,Minnesota
56578,MN,Minnesota
56579,MN,Minnesota
56580,MN,Minnesota
56581,MN,Minnesota
56583,MN,Minnesota
56584,MN,Minnesota
56585,MN,Minnesota
56586,MN,Minnesota
56587,MN,Minnesota
56588,MN,Minnesota
56589,MN,Minnesota
56590,MN,Minnesota
56591,MN,Minnesota
56592,MN,Minnesota
56593,MN,Minnesota
56594,MN,Minnesota
56601,MN,Minnesota
56621,MN,Minnesota
56623,MN,Minnesota
56626,MN,Minnesota
56627,MN,Minnesota
56628,MN,Minnesota
56629,MN,Minnesota
56630,MN,Minnesota
56633,MN,Minnesota
56634,MN,Minnesota
56636,MN,Minnesota
56637,MN,Minnesota
56639,MN,Minnesota
56641,MN,Minnesota
56644,MN,Minnesota
56646,MN,Minnesota
56647,MN,Minnesota
56649,MN,Minnesota
56650,MN,Minnesota
56651,MN,Minnesota
56652,MN,Minnesota
56653,MN,Minnesota
56654,MN,Minnesota
56655,MN,Minnesota
56657,MN,Minnesota
56658,MN,Minnesota
56659,MN,Minnesota
56660,MN,Minnesota
56661,MN,Minnesota
56662,MN,Minnesota
56663,MN,Minnesota
56666,MN,Minnesota
56667,MN,Minnesota
56668,MN,Minnesota
56669,MN,Minnesota
56670,MN,Minnesota
56671,MN,Minnesota
56672,MN,Minnesota
56673,MN,Minnesota
56676,MN,Minnesota
56678,MN,Minnesota
56680,MN,Minnesota
56681,MN,Minnesota
56683,MN,Minnesota
56684,MN,Minnesota
56685,MN,Minnesota
56686,MN,Minnesota
56687,MN,Minnesota
56688,MN,Minnesota
56701,MN,Minnesota
56710,MN,Minnesota
56711,MN,Minnesota
56713,MN,Minnesota
56714,MN,Minnesota
56715,MN,Minnesota
56716,MN,Minnesota
56720,MN,Minnesota
56721,MN,Minnesota
56722,MN,Minnesota
56723,MN,Minnesota
56724,MN,Minnesota
56725,MN,Minnesota
56726,MN,Minnesota
56727,MN,Minnesota
56728,MN,Minnesota
56729,MN,Minnesota
56731,MN,Minnesota
56732,MN,Minnesota
56733,MN,Minnesota
56734,MN,Minnesota
56735,MN,Minnesota
56736,MN,Minnesota
56737,MN,Minnesota
56738,MN,Minnesota
56741,MN,Minnesota
56742,MN,Minnesota
56744,MN,Minnesota
56748,MN,Minnesota
56750,MN,Minnesota
56751,MN,Minnesota
56754,MN,Minnesota
56755,MN,Minnesota
56756,MN,Minnesota
56757,MN,Minnesota
56758,MN,Minnesota
56759,MN,Minnesota
56760,MN,Minnesota
56761,MN,Minnesota
56762,MN,Minnesota
56763,MN,Minnesota
57001,SD,South Dakota
57002,SD,South Dakota
57003,SD,South Dakota
57004,SD,South Dakota
57005,SD,South Dakota
57006,SD,South Dakota
57010,SD,South Dakota
57012,SD,South Dakota
57013,SD,South Dakota
57014,SD,South Dakota
57015,SD,South Dakota
57016,SD,South Dakota
57017,SD,South Dakota
57018,SD,South Dakota
57020,SD,South Dakota
57021,SD,South Dakota
57022,SD,South Dakota
57024,SD,South Dakota
57025,SD,South Dakota
57026,SD,South Dakota
57027,SD,South Dakota
57028,SD,South Dakota
57029,SD,South Dakota
57030,SD,South Dakota
57031,SD,South Dakota
57032,SD,South Dakota
57033,SD,South Dakota
57034,SD,South Dakota
57035,SD,South Dakota
57036,SD,South Dakota
57037,SD,South Dakota
57038,SD,South Dakota
57039,SD,South Dakota
57040,SD,South Dakota
57041,SD,South Dakota
57042,SD,South Dakota
57043,SD,South Dakota
57045,SD,South Dakota
57046,SD,South Dakota
57047,SD,South Dakota
57048,SD,South Dakota
57049,SD,South Dakota
57050,SD,South Dakota
57051,SD,South Dakota
57052,SD,South Dakota
57053,SD,South Dakota
57054,SD,South Dakota
57055,SD,South Dakota
57057,SD,South Dakota
57058,SD,South Dakota
57059,SD,South Dakota
57061,SD,South Dakota
57062,SD,South Dakota
57063,SD,South Dakota
57064,SD,South Dakota
57065,SD,South Dakota
57066,SD,South Dakota
57067,SD,South Dakota
57068,SD,South Dakota
57069,SD,South Dakota
57070,SD,South Dakota
57071,SD,South Dakota
57072,SD,South Dakota
57073,SD,South Dakota
57075,SD,South Dakota
57076,SD,South Dakota
57077,SD,South Dakota
57078,SD,South Dakota
57103,SD,South Dakota
57104,SD,South Dakota
57105,SD,South Dakota
57106,SD,South Dakota
57107,SD,South Dakota
57108,SD,South Dakota
57110,SD,South Dakota
57117,SD,South Dakota
57197,SD,South Dakota
57201,SD,South Dakota
57212,SD,South Dakota
57213,SD,South Dakota
57214,SD,South Dakota
57216,SD,South Dakota
57217,SD,South Dakota
57218,SD,South Dakota
57219,SD,South Dakota
57220,SD,South Dakota
57221,SD,South Dakota
57223,SD,South Dakota
57224,SD,South Dakota
57225,SD,South Dakota
57226,SD,South Dakota
57227,SD,South Dakota
57231,SD,South Dakota
57232,SD,South Dakota
57233,SD,South Dakota
57234,SD,South Dakota
57235,SD,South Dakota
57236,SD,South Dakota
57237,SD,South Dakota
57238,SD,South Dakota
57239,SD,South Dakota
57241,SD,South Dakota
57242,SD,South Dakota
57243,SD,South Dakota
57245,SD,South Dakota
57246,SD,South Dakota
57247,SD,South Dakota
57248,SD,South Dakota
57249,SD,South Dakota
57251,SD,South Dakota
57252,SD,South Dakota
57255,SD,South Dakota
57256,SD,South Dakota
57257,SD,South Dakota
57258,SD,South Dakota
57259,SD,South Dakota
57260,SD,South Dakota
57261,SD,South Dakota
57262,SD,South Dakota
57263,SD,South Dakota
57264,SD,South Dakota
57265,SD,South Dakota
57266,SD,South Dakota
57268,SD,South Dakota
57269,SD,South Dakota
57270,SD,South Dakota
57271,SD,South Dakota
57272,SD,South Dakota
57273,SD,South Dakota
57274,SD,South Dakota
57276,SD,South Dakota
57278,SD,South Dakota
57279,SD,South Dakota
57301,SD,South Dakota
57311,SD,South Dakota
57312,SD,South Dakota
57313,SD,South Dakota
57314,SD,South Dakota
57315,SD,South Dakota
57317,SD,South Dakota
57319,SD,South Dakota
57321,SD,South Dakota
57322,SD,South Dakota
57323,SD,South Dakota
57324,SD,South Dakota
57325,SD,South Dakota
57328,SD,South Dakota
57329,SD,South Dakota
57330,SD,South Dakota
57331,SD,South Dakota
57332,SD,South Dakota
57334,SD,South Dakota
57335,SD,South Dakota
57337,SD,South Dakota
57339,SD,South Dakota
57340,SD,South Dakota
57341,SD,South Dakota
57342,SD,South Dakota
57344,SD,South Dakota
57345,SD,South Dakota
57346,SD,South Dakota
57348,SD,South Dakota
57349,SD,South Dakota
57350,SD,South Dakota
57353,SD,South Dakota
57355,SD,South Dakota
57356,SD,South Dakota
57358,SD,South Dakota
57359,SD,South Dakota
57361,SD,South Dakota
57362,SD,South Dakota
57363,SD,South Dakota
57364,SD,South Dakota
57365,SD,South Dakota
57366,SD,South Dakota
57367,SD,South Dakota
57368,SD,South Dakota
57369,SD,South Dakota
57370,SD,South Dakota
57371,SD,South Dakota
57373,SD,South Dakota
57374,SD,South Dakota
57375,SD,South Dakota
57376,SD,South Dakota
57379,SD,South Dakota
57380,SD,South Dakota
57381,SD,South Dakota
57382,SD,South Dakota
57383,SD,South Dakota
57384,SD,South Dakota
57385,SD,South Dakota
57386,SD,South Dakota
57401,SD,South Dakota
57420,SD,South Dakota
57421,SD,South Dakota
57422,SD,South Dakota
57424,SD,South Dakota
57426,SD,South Dakota
57427,SD,South Dakota
57428,SD,South Dakota
57429,SD,South Dakota
57430,SD,South Dakota
57432,SD,South Dakota
57433,SD,South Dakota
57434,SD,South Dakota
57435,SD,South Dakota
57436,SD,South Dakota
57437,SD,South Dakota
57438,SD,South Dakota
57439,SD,South Dakota
57440,SD,South Dakota
57441,SD,South Dakota
57442,SD,South Dakota
57445,SD,South Dakota
57446,SD,South Dakota
57448,SD,South Dakota
57449,SD,South Dakota
57450,SD,South Dakota
57451,SD,South Dakota
57452,SD,South Dakota
57454,SD,South Dakota
57455,SD,South Dakota
57456,SD,South Dakota
57457,SD,South Dakota
57460,SD,South Dakota
57461,SD,South Dakota
57465,SD,South Dakota
57466,SD,South Dakota
57467,SD,South Dakota
57468,SD,South Dakota
57469,SD,South Dakota
57470,SD,South Dakota
57471,SD,South Dakota
57472,SD,South Dakota
57473,SD,South Dakota
57474,SD,South Dakota
57475,SD,South Dakota
57476,SD,South Dakota
57477,SD,South Dakota
57479,SD,South Dakota
57481,SD,South Dakota
57501,SD,South Dakota
57520,SD,South Dakota
57521,SD,South Dakota
57522,SD,South Dakota
57523,SD,South Dakota
57528,SD,South Dakota
57529,SD,South Dakota
57531,SD,South Dakota
57532,SD,South Dakota
57533,SD,South Dakota
57534,SD,South Dakota
57536,SD,South Dakota
57537,SD,South Dakota
57538,SD,South Dakota
57540,SD,South Dakota
57541,SD,South Dakota
57543,SD,South Dakota
57544,SD,South Dakota
57547,SD,South Dakota
57548,SD,South Dakota
57551,SD,South Dakota
57552,SD,South Dakota
57553,SD,South Dakota
57555,SD,South Dakota
57559,SD,South Dakota
57560,SD,South Dakota
57562,SD,South Dakota
57563,SD,South Dakota
57564,SD,South Dakota
57566,SD,South Dakota
57567,SD,South Dakota
57568,SD,South Dakota
57569,SD,South Dakota
57570,SD,South Dakota
57571,SD,South Dakota
57572,SD,South Dakota
57574,SD,South Dakota
57576,SD,South Dakota
57577,SD,South Dakota
57579,SD,South Dakota
57580,SD,South Dakota
57584,SD,South Dakota
57585,SD,South Dakota
57601,SD,South Dakota
57620,SD,South Dakota
57621,SD,South Dakota
57622,SD,South Dakota
57623,SD,South Dakota
57625,SD,South Dakota
57626,SD,South Dakota
57630,SD,South Dakota
57631,SD,South Dakota
57632,SD,South Dakota
57633,SD,South Dakota
57634,SD,South Dakota
57636,SD,South Dakota
57638,SD,South Dakota
57639,SD,South Dakota
57640,SD,South Dakota
57641,SD,South Dakota
57642,SD,South Dakota
57644,SD,South Dakota
57645,SD,South Dakota
57646,SD,South Dakota
57648,SD,South Dakota
57649,SD,South Dakota
57650,SD,South Dakota
57651,SD,South Dakota
57652,SD,South Dakota
57656,SD,South Dakota
57657,SD,South Dakota
57658,SD,South Dakota
57660,SD,South Dakota
57661,SD,South Dakota
57701,SD,South Dakota
57702,SD,South Dakota
57703,SD,South Dakota
57706,SD,South Dakota
57714,SD,South Dakota
57716,SD,South Dakota
57717,SD,South Dakota
57718,SD,South Dakota
57719,SD,South Dakota
57720,SD,South Dakota
57722,SD,South Dakota
57724,SD,South Dakota
57725,SD,South Dakota
57730,SD,South Dakota
57732,SD,South Dakota
57735,SD,South Dakota
57738,SD,South Dakota
57741,SD,South Dakota
57744,SD,South Dakota
57745,SD,South Dakota
57747,SD,South Dakota
57748,SD,South Dakota
57750,SD,South Dakota
57751,SD,South Dakota
57752,SD,South Dakota
57754,SD,South Dakota
57755,SD,South Dakota
57756,SD,South Dakota
57758,SD,South Dakota
57759,SD,South Dakota
57760,SD,South Dakota
57761,SD,South Dakota
57762,SD,South Dakota
57763,SD,South Dakota
57764,SD,South Dakota
57766,SD,South Dakota
57767,SD,South Dakota
57769,SD,South Dakota
57770,SD,South Dakota
57772,SD,South Dakota
57773,SD,South Dakota
57775,SD,South Dakota
57776,SD,South Dakota
57779,SD,South Dakota
57780,SD,South Dakota
57782,SD,South Dakota
57783,SD,South Dakota
57785,SD,South Dakota
57787,SD,South Dakota
57788,SD,South Dakota
57790,SD,South Dakota
57791,SD,South Dakota
57792,SD,South Dakota
57793,SD,South Dakota
57794,SD,South Dakota
57799,SD,South Dakota
58001,ND,North Dakota
58002,ND,North Dakota
58004,ND,North Dakota
58005,ND,North Dakota
58006,ND,North Dakota
58007,ND,North Dakota
58008,ND,North Dakota
58009,ND,North Dakota
58011,ND,North Dakota
58012,ND,North Dakota
58013,ND,North Dakota
58015,ND,North Dakota
58016,ND,North Dakota
58017,ND,North Dakota
58018,ND,North Dakota
58021,ND,North Dakota
58027,ND,North Dakota
58029,ND,North Dakota
58030,ND,North Dakota
58031,ND,North Dakota
58032,ND,North Dakota
58033,ND,North Dakota
58035,ND,North Dakota
58036,ND,North Dakota
58038,ND,North Dakota
58040,ND,North Dakota
58041,ND,North Dakota
58042,ND,North Dakota
58043,ND,North Dakota
58045,ND,North Dakota
58046,ND,North Dakota
58047,ND,North Dakota
58048,ND,North Dakota
58049,ND,North Dakota
58051,ND,North Dakota
58052,ND,North Dakota
58053,ND,North Dakota
58054,ND,North Dakota
58056,ND,North Dakota
58057,ND,North Dakota
58058,ND,North Dakota
58059,ND,North Dakota
58060,ND,North Dakota
58061,ND,North Dakota
58062,ND,North Dakota
58063,ND,North Dakota
58064,ND,North Dakota
58065,ND,North Dakota
58067,ND,North Dakota
58068,ND,North Dakota
58069,ND,North Dakota
58071,ND,North Dakota
58072,ND,North Dakota
58075,ND,North Dakota
58076,ND,North Dakota
58077,ND,North Dakota
58078,ND,North Dakota
58079,ND,North Dakota
58081,ND,North Dakota
58102,ND,North Dakota
58103,ND,North Dakota
58104,ND,North Dakota
58105,ND,North Dakota
58201,ND,North Dakota
58202,ND,North Dakota
58203,ND,North Dakota
58204,ND,North Dakota
58205,ND,North Dakota
58210,ND,North Dakota
58212,ND,North Dakota
58214,ND,North Dakota
58216,ND,North Dakota
58218,ND,North Dakota
58219,ND,North Dakota
58220,ND,North Dakota
58222,ND,North Dakota
58223,ND,North Dakota
58224,ND,North Dakota
58225,ND,North Dakota
58227,ND,North Dakota
58228,ND,North Dakota
58229,ND,North Dakota
58230,ND,North Dakota
58231,ND,North Dakota
58233,ND,North Dakota
58235,ND,North Dakota
58237,ND,North Dakota
58238,ND,North Dakota
58239,ND,North Dakota
58240,ND,North Dakota
58241,ND,North Dakota
58243,ND,North Dakota
58244,ND,North Dakota
58249,ND,North Dakota
58250,ND,North Dakota
58251,ND,North Dakota
58254,ND,North Dakota
58256,ND,North Dakota
58257,ND,North Dakota
58258,ND,North Dakota
58259,ND,North Dakota
58260,ND,North Dakota
58261,ND,North Dakota
58262,ND,North Dakota
58265,ND,North Dakota
58266,ND,North Dakota
58267,ND,North Dakota
58269,ND,North Dakota
58270,ND,North Dakota
58271,ND,North Dakota
58272,ND,North Dakota
58273,ND,North Dakota
58274,ND,North Dakota
58275,ND,North Dakota
58276,ND,North Dakota
58277,ND,North Dakota
58278,ND,North Dakota
58281,ND,North Dakota
58282,ND,North Dakota
58301,ND,North Dakota
58311,ND,North Dakota
58316,ND,North Dakota
58317,ND,North Dakota
58318,ND,North Dakota
58321,ND,North Dakota
58323,ND,North Dakota
58324,ND,North Dakota
58325,ND,North Dakota
58327,ND,North Dakota
58329,ND,North Dakota
58330,ND,North Dakota
58331,ND,North Dakota
58332,ND,North Dakota
58335,ND,North Dakota
58338,ND,North Dakota
58339,ND,North Dakota
58341,ND,North Dakota
58343,ND,North Dakota
58344,ND,North Dakota
58345,ND,North Dakota
58346,ND,North Dakota
58348,ND,North Dakota
58351,ND,North Dakota
58352,ND,North Dakota
58353,ND,North Dakota
58355,ND,North Dakota
58356,ND,North Dakota
58357,ND,North Dakota
58361,ND,North Dakota
58362,ND,North Dakota
58363,ND,North Dakota
58365,ND,North Dakota
58366,ND,North Dakota
58367,ND,North Dakota
58368,ND,North Dakota
58369,ND,North Dakota
58370,ND,North Dakota
58372,ND,North Dakota
58374,ND,North Dakota
58377,ND,North Dakota
58379,ND,North Dakota
58380,ND,North Dakota
58381,ND,North Dakota
58382,ND,North Dakota
58384,ND,North Dakota
58385,ND,North Dakota
58386,ND,North Dakota
58401,ND,North Dakota
58402,ND,North Dakota
58405,ND,North Dakota
58413,ND,North Dakota
58415,ND,North Dakota
58416,ND,North Dakota
58418,ND,North Dakota
58420,ND,North Dakota
58421,ND,North Dakota
58422,ND,North Dakota
58423,ND,North Dakota
58424,ND,North Dakota
58425,ND,North Dakota
58426,ND,North Dakota
58428,ND,North Dakota
58429,ND,North Dakota
58430,ND,North Dakota
58431,ND,North Dakota
58433,ND,North Dakota
58436,ND,North Dakota
58438,ND,North Dakota
58439,ND,North Dakota
58440,ND,North Dakota
58441,ND,North Dakota
58442,ND,North Dakota
58443,ND,North Dakota
58444,ND,North Dakota
58445,ND,North Dakota
58448,ND,North Dakota
58451,ND,North Dakota
58452,ND,North Dakota
58454,ND,North Dakota
58455,ND,North Dakota
58456,ND,North Dakota
58458,ND,North Dakota
58460,ND,North Dakota
58461,ND,North Dakota
58463,ND,North Dakota
58464,ND,North Dakota
58466,ND,North Dakota
58467,ND,North Dakota
58472,ND,North Dakota
58474,ND,North Dakota
58475,ND,North Dakota
58476,ND,North Dakota
58477,ND,North Dakota
58478,ND,North Dakota
58479,ND,North Dakota
58480,ND,North Dakota
58481,ND,North Dakota
58482,ND,North Dakota
58483,ND,North Dakota
58484,ND,North Dakota
58486,ND,North Dakota
58487,ND,North Dakota
58488,ND,North Dakota
58490,ND,North Dakota
58492,ND,North Dakota
58494,ND,North Dakota
58495,ND,North Dakota
58496,ND,North Dakota
58497,ND,North Dakota
58501,ND,North Dakota
58503,ND,North Dakota
58504,ND,North Dakota
58505,ND,North Dakota
58520,ND,North Dakota
58521,ND,North Dakota
58523,ND,North Dakota
58524,ND,North Dakota
58528,ND,North Dakota
58529,ND,North Dakota
58530,ND,North Dakota
58531,ND,North Dakota
58532,ND,North Dakota
